segment_id,relative_ms,sensor,r_m,theta_deg,gt_r_m,gt_theta_deg
9,1870.0,R,2.926,22.0,3.000,10.0
9,1960.0,R,2.926,21.8,3.000,10.0
9,2050.0,R,2.926,21.7,3.000,10.0
9,2140.0,R,2.926,21.6,3.000,10.0
9,2230.0,R,2.925,21.4,3.000,10.0
9,2242.0,W,3.279,NAN,3.000,10.0
9,2310.0,R,2.924,21.3,3.000,10.0
9,2400.0,R,2.924,21.1,3.000,10.0
9,2490.0,R,2.924,21.0,3.000,10.0
9,2580.0,R,2.923,21.0,3.000,10.0
9,2670.0,R,2.921,21.0,3.000,10.0
9,2755.0,W,3.045,NAN,3.000,10.0
9,2756.0,R,2.920,21.1,3.000,10.0
9,2850.0,R,2.919,21.2,3.000,10.0
9,2940.0,R,2.916,21.1,3.000,10.0
9,3030.0,R,2.913,21.2,3.000,10.0
9,3120.0,R,2.909,21.2,3.000,10.0
9,3163.0,W,3.045,NAN,3.000,10.0
9,3200.0,R,2.904,21.3,3.000,10.0
9,3290.0,R,2.901,21.3,3.000,10.0
9,3380.0,R,2.900,21.3,3.000,10.0
9,3470.0,R,2.899,21.2,3.000,10.0
9,3560.0,R,2.898,20.9,3.000,10.0
9,3650.0,R,2.894,20.5,3.000,10.0
9,3675.0,W,3.279,NAN,3.000,10.0
9,3740.0,R,2.890,20.0,3.000,10.0
9,3830.0,R,2.888,18.8,3.000,10.0
9,3920.0,R,2.888,17.7,3.000,10.0
9,4010.0,R,2.895,17.3,3.000,10.0
9,4090.0,R,2.898,17.4,3.000,10.0
9,4180.0,R,2.900,17.5,3.000,10.0
9,4187.0,W,3.279,NAN,3.000,10.0
9,4270.0,R,2.902,17.6,3.000,10.0
9,4360.0,R,2.902,17.9,3.000,10.0
9,4450.0,R,2.897,18.4,3.000,10.0
9,4540.0,R,2.883,19.5,3.000,10.0
9,4630.0,R,2.869,20.1,3.000,10.0
9,4699.0,W,3.513,NAN,3.000,10.0
9,4720.0,R,2.865,20.1,3.000,10.0
9,4810.0,R,2.863,20.2,3.000,10.0
9,4890.0,R,2.862,20.2,3.000,10.0
9,4980.0,R,2.861,20.3,3.000,10.0
9,5070.0,R,2.858,20.3,3.000,10.0
9,5160.0,R,2.856,20.5,3.000,10.0
9,5211.0,W,3.747,NAN,3.000,10.0
9,5250.0,R,2.853,20.6,3.000,10.0
9,5340.0,R,2.851,20.7,3.000,10.0
9,5430.0,R,2.850,20.9,3.000,10.0
9,5520.0,R,2.850,21.0,3.000,10.0
9,5610.0,R,2.850,21.1,3.000,10.0
9,5700.0,R,2.849,21.2,3.000,10.0
9,5723.0,W,3.513,NAN,3.000,10.0
9,5780.0,R,2.848,21.4,3.000,10.0
9,5870.0,R,2.847,21.5,3.000,10.0
9,5960.0,R,2.848,21.5,3.000,10.0
9,6050.0,R,2.849,21.6,3.000,10.0
9,6140.0,R,2.852,21.7,3.000,10.0
9,6230.0,R,2.855,21.8,3.000,10.0
9,6237.0,W,3.513,NAN,3.000,10.0
9,6320.0,R,2.859,21.9,3.000,10.0
9,6410.0,R,2.860,21.8,3.000,10.0
9,6500.0,R,2.860,21.7,3.000,10.0
9,6590.0,R,2.865,21.6,3.000,10.0
9,6670.0,R,2.870,21.5,3.000,10.0
9,6748.0,W,3.279,NAN,3.000,10.0
9,6760.0,R,2.873,21.5,3.000,10.0
9,6850.0,R,2.875,21.3,3.000,10.0
9,6940.0,R,2.876,21.2,3.000,10.0
9,7030.0,R,2.875,21.1,3.000,10.0
9,7120.0,R,2.874,20.9,3.000,10.0
9,7210.0,R,2.872,20.3,3.000,10.0
9,7259.0,W,3.045,NAN,3.000,10.0
9,7300.0,R,2.872,19.5,3.000,10.0
9,7390.0,R,2.874,18.8,3.000,10.0
9,7480.0,R,2.873,18.2,3.000,10.0
9,7560.0,R,2.869,17.8,3.000,10.0
9,7650.0,R,2.865,17.6,3.000,10.0
9,7669.0,W,3.279,NAN,3.000,10.0
9,7740.0,R,2.858,17.9,3.000,10.0
9,7830.0,R,2.854,18.2,3.000,10.0
9,7920.0,R,2.845,19.0,3.000,10.0
9,8010.0,R,2.862,19.5,3.000,10.0
9,8100.0,R,2.883,20.1,3.000,10.0
9,8181.0,W,3.279,NAN,3.000,10.0
9,8190.0,R,2.891,20.2,3.000,10.0
9,8280.0,R,2.894,19.9,3.000,10.0
9,8370.0,R,2.894,19.7,3.000,10.0
9,8450.0,R,2.894,19.5,3.000,10.0
9,8540.0,R,2.895,19.5,3.000,10.0
9,8630.0,R,2.897,19.5,3.000,10.0
9,8694.0,W,3.279,NAN,3.000,10.0
9,8720.0,R,2.898,19.6,3.000,10.0
9,8810.0,R,2.899,19.7,3.000,10.0
9,8900.0,R,2.894,19.9,3.000,10.0
9,8990.0,R,2.890,20.1,3.000,10.0
9,9080.0,R,2.883,19.9,3.000,10.0
9,9170.0,R,2.882,19.7,3.000,10.0
9,9205.0,W,3.279,NAN,3.000,10.0
9,9260.0,R,2.879,18.9,3.000,10.0
9,9340.0,R,2.878,18.1,3.000,10.0
9,9430.0,R,2.877,17.9,3.000,10.0
9,9520.0,R,2.875,17.8,3.000,10.0
9,9610.0,R,2.873,17.7,3.000,10.0
9,9700.0,R,2.871,17.5,3.000,10.0
9,9717.0,W,3.279,NAN,3.000,10.0
9,9790.0,R,2.871,17.5,3.000,10.0
9,9880.0,R,2.871,17.4,3.000,10.0
9,9970.0,R,2.872,17.3,3.000,10.0
9,10060.0,R,2.870,17.3,3.000,10.0
9,10150.0,R,2.869,17.3,3.000,10.0
9,10228.0,W,3.045,NAN,3.000,10.0
9,10228.0,R,2.869,17.3,3.000,10.0
9,10320.0,R,2.869,17.3,3.000,10.0
9,10410.0,R,2.869,17.2,3.000,10.0
9,10500.0,R,2.871,17.3,3.000,10.0
9,10590.0,R,2.874,17.4,3.000,10.0
9,10680.0,R,2.879,17.3,3.000,10.0
9,10741.0,W,3.045,NAN,3.000,10.0
9,10770.0,R,2.879,17.3,3.000,10.0
9,10860.0,R,2.880,17.2,3.000,10.0
9,10950.0,R,2.880,17.0,3.000,10.0
9,11040.0,R,2.879,16.7,3.000,10.0
9,11120.0,R,2.875,15.7,3.000,10.0
9,11210.0,R,2.877,15.0,3.000,10.0
9,11253.0,W,3.045,NAN,3.000,10.0
9,11300.0,R,2.887,12.7,3.000,10.0
9,11390.0,R,2.901,10.7,3.000,10.0
9,11480.0,R,2.915,8.9,3.000,10.0
9,11570.0,R,2.929,7.5,3.000,10.0
9,11660.0,R,2.920,7.6,3.000,10.0
9,11662.0,W,3.279,NAN,3.000,10.0
9,11750.0,R,2.914,7.7,3.000,10.0
9,11840.0,R,2.915,7.8,3.000,10.0
9,11920.0,R,2.921,8.6,3.000,10.0
9,12010.0,R,2.927,9.7,3.000,10.0
9,12100.0,R,2.929,12.0,3.000,10.0
9,12174.0,W,3.045,NAN,3.000,10.0
9,12190.0,R,2.913,14.6,3.000,10.0
9,12280.0,R,2.898,17.0,3.000,10.0
9,12370.0,R,2.889,17.3,3.000,10.0
9,12460.0,R,2.881,16.5,3.000,10.0
9,12550.0,R,2.878,16.1,3.000,10.0
9,12640.0,R,2.875,15.6,3.000,10.0
9,12686.0,W,3.045,NAN,3.000,10.0
9,12730.0,R,2.874,15.2,3.000,10.0
9,12820.0,R,2.862,15.3,3.000,10.0
9,12900.0,R,2.848,15.7,3.000,10.0
9,12990.0,R,2.834,16.0,3.000,10.0
9,13080.0,R,2.823,16.2,3.000,10.0
9,13170.0,R,2.812,16.5,3.000,10.0
9,13198.0,W,3.279,NAN,3.000,10.0
9,13260.0,R,2.815,16.5,3.000,10.0
9,13350.0,R,2.825,16.5,3.000,10.0
9,13440.0,R,2.837,16.6,3.000,10.0
9,13530.0,R,2.848,16.9,3.000,10.0
9,13620.0,R,2.860,17.2,3.000,10.0
9,13710.0,R,2.872,17.5,3.000,10.0
9,13724.0,W,3.513,NAN,3.000,10.0
9,13790.0,R,2.884,17.8,3.000,10.0
9,13880.0,R,2.896,18.1,3.000,10.0
9,13970.0,R,2.907,18.4,3.000,10.0
9,14060.0,R,2.919,18.6,3.000,10.0
9,14150.0,R,2.924,19.0,3.000,10.0
9,14236.0,W,4.216,NAN,3.000,10.0
9,14237.0,R,2.925,19.2,3.000,10.0
9,14330.0,R,2.924,19.3,3.000,10.0
9,14420.0,R,2.923,19.3,3.000,10.0
9,14510.0,R,2.920,19.1,3.000,10.0
9,14590.0,R,2.916,19.0,3.000,10.0
9,14680.0,R,2.906,18.4,3.000,10.0
9,14749.0,W,3.982,NAN,3.000,10.0
9,14770.0,R,2.898,18.0,3.000,10.0
9,14860.0,R,2.892,17.8,3.000,10.0
9,14950.0,R,2.886,18.0,3.000,10.0
9,15040.0,R,2.885,18.0,3.000,10.0
9,15130.0,R,2.883,17.9,3.000,10.0
9,15220.0,R,2.882,17.9,3.000,10.0
9,15260.0,W,3.747,NAN,3.000,10.0
9,15310.0,R,2.882,17.8,3.000,10.0
9,15400.0,R,2.881,17.6,3.000,10.0
9,15480.0,R,2.883,17.4,3.000,10.0
9,15570.0,R,2.884,17.3,3.000,10.0
9,15660.0,R,2.887,17.1,3.000,10.0
9,15750.0,R,2.893,16.8,3.000,10.0
9,15758.0,W,3.747,NAN,3.000,10.0
9,15840.0,R,2.912,15.8,3.000,10.0
9,15930.0,R,2.919,15.4,3.000,10.0
9,16020.0,R,2.932,14.2,3.000,10.0
9,16110.0,R,2.941,13.3,3.000,10.0
9,16182.0,W,3.982,NAN,3.000,10.0
9,16200.0,R,2.943,12.8,3.000,10.0
9,16290.0,R,2.943,12.7,3.000,10.0
9,16370.0,R,2.942,12.8,3.000,10.0
9,16460.0,R,2.941,12.9,3.000,10.0
9,16550.0,R,2.941,13.0,3.000,10.0
9,16640.0,R,2.940,13.2,3.000,10.0
9,16681.0,W,4.216,NAN,3.000,10.0
9,16730.0,R,2.942,13.3,3.000,10.0
9,16820.0,R,2.943,13.4,3.000,10.0
9,16910.0,R,2.943,13.5,3.000,10.0
9,17000.0,R,2.942,13.8,3.000,10.0
9,17090.0,R,2.943,14.0,3.000,10.0
9,17180.0,R,2.937,14.6,3.000,10.0
9,17195.0,W,4.216,NAN,3.000,10.0
9,17260.0,R,2.932,14.9,3.000,10.0
9,17350.0,R,2.930,14.8,3.000,10.0
9,17440.0,R,2.929,14.7,3.000,10.0
9,17530.0,R,2.929,14.7,3.000,10.0
9,17620.0,R,2.930,14.6,3.000,10.0
9,17704.0,W,4.216,NAN,3.000,10.0
9,17710.0,R,2.932,14.5,3.000,10.0
9,17800.0,R,2.934,14.5,3.000,10.0
9,17890.0,R,2.936,14.5,3.000,10.0
9,17980.0,R,2.938,14.5,3.000,10.0
9,18070.0,R,2.943,14.3,3.000,10.0
9,18150.0,R,2.946,14.2,3.000,10.0
9,18216.0,W,4.216,NAN,3.000,10.0
9,18240.0,R,2.948,14.1,3.000,10.0
9,18330.0,R,2.947,14.2,3.000,10.0
9,18420.0,R,2.945,14.2,3.000,10.0
9,18510.0,R,2.946,14.3,3.000,10.0
9,18600.0,R,2.946,14.3,3.000,10.0
9,18690.0,R,2.945,14.4,3.000,10.0
9,18728.0,W,3.982,NAN,3.000,10.0
9,18780.0,R,2.943,14.6,3.000,10.0
9,18870.0,R,2.942,14.7,3.000,10.0
9,18960.0,R,2.939,14.8,3.000,10.0
9,19040.0,R,2.937,15.1,3.000,10.0
9,19130.0,R,2.934,15.4,3.000,10.0
9,19220.0,R,2.931,15.7,3.000,10.0
9,19240.0,W,3.982,NAN,3.000,10.0
9,19310.0,R,2.929,16.0,3.000,10.0
9,19400.0,R,2.926,16.3,3.000,10.0
9,19490.0,R,2.923,16.6,3.000,10.0
9,19580.0,R,2.918,16.9,3.000,10.0
9,19670.0,R,2.914,17.0,3.000,10.0
9,19752.0,W,3.747,NAN,3.000,10.0
9,19760.0,R,2.910,17.0,3.000,10.0
9,19850.0,R,2.905,17.2,3.000,10.0
9,19930.0,R,2.901,17.5,3.000,10.0
9,20020.0,R,2.896,17.9,3.000,10.0
9,20110.0,R,2.891,18.5,3.000,10.0
9,20163.0,W,3.982,NAN,3.000,10.0
9,20200.0,R,2.892,18.6,3.000,10.0
9,20290.0,R,2.891,18.7,3.000,10.0
9,20380.0,R,2.890,18.9,3.000,10.0
9,20470.0,R,2.888,19.0,3.000,10.0
9,20560.0,R,2.886,19.0,3.000,10.0
9,20650.0,R,2.884,19.0,3.000,10.0
9,20673.0,W,3.747,NAN,3.000,10.0
9,20730.0,R,2.882,19.0,3.000,10.0
9,20820.0,R,2.881,19.0,3.000,10.0
9,20910.0,R,2.879,19.2,3.000,10.0
9,21000.0,R,2.876,19.3,3.000,10.0
9,21090.0,R,2.875,19.4,3.000,10.0
9,21180.0,R,2.874,19.6,3.000,10.0
9,21185.0,W,3.513,NAN,3.000,10.0
9,21270.0,R,2.874,19.6,3.000,10.0
9,21360.0,R,2.874,19.7,3.000,10.0
9,21450.0,R,2.875,19.7,3.000,10.0
9,21540.0,R,2.876,19.6,3.000,10.0
9,21620.0,R,2.877,19.6,3.000,10.0
9,21710.0,R,2.876,19.7,3.000,10.0
9,21712.0,W,3.513,NAN,3.000,10.0
9,21800.0,R,2.874,19.8,3.000,10.0
9,21890.0,R,2.872,19.9,3.000,10.0
9,21980.0,R,2.871,20.0,3.000,10.0
9,22070.0,R,2.869,20.1,3.000,10.0
9,22160.0,R,2.867,20.2,3.000,10.0
9,22209.0,W,3.747,NAN,3.000,10.0
9,22250.0,R,2.867,20.2,3.000,10.0
9,22340.0,R,2.872,20.2,3.000,10.0
9,22430.0,R,2.879,20.2,3.000,10.0
9,22520.0,R,2.881,20.3,3.000,10.0
9,22600.0,R,2.881,20.4,3.000,10.0
9,22690.0,R,2.883,20.4,3.000,10.0
9,22723.0,W,3.513,NAN,3.000,10.0
9,22780.0,R,2.884,20.2,3.000,10.0
9,22870.0,R,2.883,20.2,3.000,10.0
9,22960.0,R,2.885,20.2,3.000,10.0
9,23050.0,R,2.885,20.1,3.000,10.0
9,23140.0,R,2.885,20.0,3.000,10.0
9,23230.0,R,2.883,19.9,3.000,10.0
9,23233.0,W,3.513,NAN,3.000,10.0
9,23320.0,R,2.881,19.7,3.000,10.0
9,23400.0,R,2.880,19.7,3.000,10.0
9,23490.0,R,2.880,19.8,3.000,10.0
9,23580.0,R,2.877,19.9,3.000,10.0
9,23670.0,R,2.874,20.2,3.000,10.0
9,23745.0,W,3.513,NAN,3.000,10.0
9,23760.0,R,2.870,20.5,3.000,10.0
9,23850.0,R,2.867,20.9,3.000,10.0
9,23940.0,R,2.866,21.1,3.000,10.0
9,24030.0,R,2.866,21.2,3.000,10.0
9,24120.0,R,2.867,21.4,3.000,10.0
9,24210.0,R,2.867,21.5,3.000,10.0
9,24257.0,W,3.513,NAN,3.000,10.0
9,24290.0,R,2.867,21.5,3.000,10.0
9,24380.0,R,2.876,21.5,3.000,10.0
9,24470.0,R,2.886,21.4,3.000,10.0
9,24560.0,R,2.896,21.4,3.000,10.0
9,24650.0,R,2.903,21.2,3.000,10.0
9,24667.0,W,3.279,NAN,3.000,10.0
9,24740.0,R,2.907,21.0,3.000,10.0
9,24830.0,R,2.907,20.9,3.000,10.0
9,24920.0,R,2.906,20.8,3.000,10.0
9,25010.0,R,2.905,20.8,3.000,10.0
9,25100.0,R,2.903,20.6,3.000,10.0
9,25179.0,W,3.747,NAN,3.000,10.0
9,25179.0,R,2.903,20.4,3.000,10.0
9,25270.0,R,2.901,20.3,3.000,10.0
9,25360.0,R,2.901,20.3,3.000,10.0
9,25450.0,R,2.904,20.3,3.000,10.0
9,25540.0,R,2.907,20.2,3.000,10.0
9,25630.0,R,2.910,20.2,3.000,10.0
9,25691.0,W,3.513,NAN,3.000,10.0
9,25720.0,R,2.913,20.2,3.000,10.0
9,25810.0,R,2.912,20.2,3.000,10.0
9,25900.0,R,2.907,20.2,3.000,10.0
9,25990.0,R,2.901,20.2,3.000,10.0
9,26070.0,R,2.897,20.1,3.000,10.0
9,26160.0,R,2.896,19.9,3.000,10.0
9,26203.0,W,3.513,NAN,3.000,10.0
9,26250.0,R,2.893,19.5,3.000,10.0
9,26340.0,R,2.887,18.5,3.000,10.0
9,26430.0,R,2.879,17.9,3.000,10.0
9,26520.0,R,2.871,17.6,3.000,10.0
9,26610.0,R,2.867,17.5,3.000,10.0
9,26700.0,R,2.861,17.4,3.000,10.0
9,26715.0,W,3.279,NAN,3.000,10.0
9,26790.0,R,2.855,17.4,3.000,10.0
9,26880.0,R,2.848,17.4,3.000,10.0
9,26960.0,R,2.841,17.3,3.000,10.0
9,27050.0,R,2.835,17.3,3.000,10.0
9,27140.0,R,2.829,17.3,3.000,10.0
9,27227.0,W,3.279,NAN,3.000,10.0
9,27227.0,R,2.826,17.2,3.000,10.0
9,27320.0,R,2.825,16.9,3.000,10.0
9,27410.0,R,2.825,16.6,3.000,10.0
9,27500.0,R,2.830,15.4,3.000,10.0
9,27590.0,R,2.836,14.3,3.000,10.0
9,27680.0,R,2.841,13.7,3.000,10.0
9,27739.0,W,3.279,NAN,3.000,10.0
9,27770.0,R,2.843,13.6,3.000,10.0
9,27850.0,R,2.844,13.8,3.000,10.0
9,27940.0,R,2.846,13.9,3.000,10.0
9,28030.0,R,2.849,14.1,3.000,10.0
9,28120.0,R,2.856,14.6,3.000,10.0
9,28210.0,R,2.859,15.0,3.000,10.0
9,28251.0,W,3.513,NAN,3.000,10.0
9,28300.0,R,2.862,15.3,3.000,10.0
9,28390.0,R,2.861,15.6,3.000,10.0
9,28480.0,R,2.855,15.6,3.000,10.0
9,28570.0,R,2.853,15.6,3.000,10.0
9,28660.0,R,2.855,15.5,3.000,10.0
9,28661.0,W,3.279,NAN,3.000,10.0
9,28740.0,R,2.856,15.4,3.000,10.0
9,28830.0,R,2.859,15.5,3.000,10.0
9,28920.0,R,2.863,15.9,3.000,10.0
9,29010.0,R,2.883,16.8,3.000,10.0
9,29100.0,R,2.892,17.7,3.000,10.0
9,29172.0,W,3.279,NAN,3.000,10.0
9,29190.0,R,2.912,18.9,3.000,10.0
9,29280.0,R,2.923,18.8,3.000,10.0
9,29370.0,R,2.929,18.2,3.000,10.0
9,29460.0,R,2.931,17.9,3.000,10.0
9,29540.0,R,2.934,17.6,3.000,10.0
9,29630.0,R,2.935,17.6,3.000,10.0
9,29684.0,W,2.810,NAN,3.000,10.0
9,29720.0,R,2.936,17.6,3.000,10.0
9,29810.0,R,2.934,17.8,3.000,10.0
9,29900.0,R,2.932,18.2,3.000,10.0
9,29990.0,R,2.930,18.4,3.000,10.0
9,30080.0,R,2.936,18.4,3.000,10.0
9,30170.0,R,2.942,18.4,3.000,10.0
9,30196.0,W,3.747,NAN,3.000,10.0
9,30260.0,R,2.944,18.5,3.000,10.0
9,30350.0,R,2.945,18.4,3.000,10.0
9,30430.0,R,2.941,18.5,3.000,10.0
9,30520.0,R,2.936,18.7,3.000,10.0
9,30610.0,R,2.921,19.1,3.000,10.0
9,30700.0,R,2.914,19.4,3.000,10.0
9,30709.0,W,3.982,NAN,3.000,10.0
9,30790.0,R,2.910,19.4,3.000,10.0
9,30880.0,R,2.909,19.4,3.000,10.0
9,30970.0,R,2.911,19.4,3.000,10.0
9,31060.0,R,2.913,19.5,3.000,10.0
9,31150.0,R,2.913,19.6,3.000,10.0
9,31220.0,W,4.216,NAN,3.000,10.0
9,31240.0,R,2.912,19.6,3.000,10.0
9,31320.0,R,2.912,19.6,3.000,10.0
9,31410.0,R,2.910,19.6,3.000,10.0
9,31500.0,R,2.910,19.5,3.000,10.0
9,31590.0,R,2.911,19.5,3.000,10.0
9,31680.0,R,2.911,19.7,3.000,10.0
9,31733.0,W,3.982,NAN,3.000,10.0
9,31770.0,R,2.909,19.9,3.000,10.0
9,31860.0,R,2.907,20.8,3.000,10.0
9,31950.0,R,2.906,20.6,3.000,10.0
9,32040.0,R,2.906,20.3,3.000,10.0
9,32130.0,R,2.906,19.9,3.000,10.0
9,32210.0,R,2.908,19.4,3.000,10.0
9,32245.0,W,3.747,NAN,3.000,10.0
9,32300.0,R,2.911,18.9,3.000,10.0
9,32390.0,R,2.914,18.4,3.000,10.0
9,32480.0,R,2.917,18.0,3.000,10.0
10,0.0,R,3.853,-9.6,4.000,-10.0
10,80.0,R,3.852,-9.8,4.000,-10.0
10,170.0,R,3.855,-10.2,4.000,-10.0
10,260.0,R,3.857,-10.4,4.000,-10.0
10,350.0,R,3.854,-9.6,4.000,-10.0
10,440.0,R,3.853,-9.3,4.000,-10.0
10,530.0,R,3.854,-9.3,4.000,-10.0
10,620.0,R,3.858,-9.2,4.000,-10.0
10,710.0,R,3.857,-9.2,4.000,-10.0
10,800.0,R,3.853,-9.1,4.000,-10.0
10,890.0,R,3.847,-9.1,4.000,-10.0
10,980.0,R,3.840,-9.1,4.000,-10.0
10,1060.0,R,3.838,-9.1,4.000,-10.0
10,1150.0,R,3.837,-9.2,4.000,-10.0
10,1240.0,R,3.837,-9.3,4.000,-10.0
10,1330.0,R,3.837,-9.3,4.000,-10.0
10,1420.0,R,3.836,-9.4,4.000,-10.0
10,1510.0,R,3.835,-9.5,4.000,-10.0
10,1600.0,R,3.835,-9.5,4.000,-10.0
10,1690.0,R,3.838,-9.5,4.000,-10.0
10,1780.0,R,3.840,-9.5,4.000,-10.0
10,1860.0,R,3.843,-9.6,4.000,-10.0
10,1950.0,R,3.846,-9.6,4.000,-10.0
10,2040.0,R,3.847,-9.5,4.000,-10.0
10,2130.0,R,3.848,-9.4,4.000,-10.0
10,2217.0,W,5.621,NAN,4.000,-10.0
10,2217.0,R,3.849,-9.2,4.000,-10.0
10,2310.0,R,3.850,-9.2,4.000,-10.0
10,2400.0,R,3.852,-9.2,4.000,-10.0
10,2490.0,R,3.856,-9.3,4.000,-10.0
10,2580.0,R,3.860,-9.4,4.000,-10.0
10,2670.0,R,3.866,-9.5,4.000,-10.0
10,2730.0,W,4.918,NAN,4.000,-10.0
10,2750.0,R,3.870,-9.6,4.000,-10.0
10,2840.0,R,3.874,-9.6,4.000,-10.0
10,2930.0,R,3.878,-9.4,4.000,-10.0
10,3020.0,R,3.884,-9.1,4.000,-10.0
10,3110.0,R,3.904,-8.2,4.000,-10.0
10,3200.0,R,3.922,-7.3,4.000,-10.0
10,3241.0,W,6.792,NAN,4.000,-10.0
10,3290.0,R,3.928,-7.0,4.000,-10.0
10,3380.0,R,3.934,-6.7,4.000,-10.0
10,3470.0,R,3.941,-6.6,4.000,-10.0
10,3560.0,R,3.946,-6.7,4.000,-10.0
10,3640.0,R,3.951,-6.8,4.000,-10.0
10,3730.0,R,3.950,-6.9,4.000,-10.0
10,3753.0,W,6.324,NAN,4.000,-10.0
10,3820.0,R,3.944,-7.0,4.000,-10.0
10,3910.0,R,3.939,-7.2,4.000,-10.0
10,4000.0,R,3.938,-7.3,4.000,-10.0
10,4090.0,R,3.943,-7.8,4.000,-10.0
10,4180.0,R,3.950,-8.2,4.000,-10.0
10,4266.0,W,7.495,NAN,4.000,-10.0
10,4266.0,R,3.956,-8.4,4.000,-10.0
10,4360.0,R,3.951,-8.4,4.000,-10.0
10,4450.0,R,3.948,-8.3,4.000,-10.0
10,4530.0,R,3.948,-8.2,4.000,-10.0
10,4620.0,R,3.952,-8.1,4.000,-10.0
10,4710.0,R,3.958,-8.0,4.000,-10.0
10,4778.0,W,5.387,NAN,4.000,-10.0
10,4800.0,R,3.961,-8.1,4.000,-10.0
10,4890.0,R,3.962,-8.0,4.000,-10.0
10,4980.0,R,3.960,-8.0,4.000,-10.0
10,5070.0,R,3.958,-8.1,4.000,-10.0
10,5160.0,R,3.955,-8.1,4.000,-10.0
10,5250.0,R,3.952,-8.1,4.000,-10.0
10,5290.0,W,3.513,NAN,4.000,-10.0
10,5340.0,R,3.950,-8.0,4.000,-10.0
10,5420.0,R,3.949,-8.0,4.000,-10.0
10,5510.0,R,3.948,-8.0,4.000,-10.0
10,5600.0,R,3.946,-8.0,4.000,-10.0
10,5690.0,R,3.946,-8.0,4.000,-10.0
10,5780.0,R,3.945,-8.1,4.000,-10.0
10,5802.0,W,4.216,NAN,4.000,-10.0
10,5870.0,R,3.950,-8.2,4.000,-10.0
10,5960.0,R,3.959,-8.4,4.000,-10.0
10,6050.0,R,3.967,-8.5,4.000,-10.0
10,6140.0,R,3.972,-8.6,4.000,-10.0
10,6212.0,W,5.855,NAN,4.000,-10.0
10,6230.0,R,3.967,-8.5,4.000,-10.0
10,6310.0,R,3.959,-8.4,4.000,-10.0
10,6400.0,R,3.952,-8.2,4.000,-10.0
10,6490.0,R,3.945,-8.1,4.000,-10.0
10,6580.0,R,3.938,-8.0,4.000,-10.0
10,6670.0,R,3.932,-7.8,4.000,-10.0
10,6722.0,W,8.900,NAN,4.000,-10.0
10,6760.0,R,3.926,-7.7,4.000,-10.0
10,6850.0,R,3.920,-7.6,4.000,-10.0
10,6940.0,R,3.919,-7.5,4.000,-10.0
10,7030.0,R,3.920,-7.4,4.000,-10.0
10,7120.0,R,3.919,-7.4,4.000,-10.0
10,7200.0,R,3.916,-7.5,4.000,-10.0
10,7234.0,W,0.703,NAN,4.000,-10.0
10,7290.0,R,3.915,-7.6,4.000,-10.0
10,7380.0,R,3.913,-7.7,4.000,-10.0
10,7470.0,R,3.911,-7.8,4.000,-10.0
10,7560.0,R,3.910,-7.9,4.000,-10.0
10,7650.0,R,3.910,-8.0,4.000,-10.0
10,7740.0,R,3.912,-8.0,4.000,-10.0
10,7747.0,W,1.405,NAN,4.000,-10.0
10,7830.0,R,3.914,-7.9,4.000,-10.0
10,7920.0,R,3.916,-7.8,4.000,-10.0
10,8010.0,R,3.917,-7.7,4.000,-10.0
10,8090.0,R,3.919,-7.6,4.000,-10.0
10,8180.0,R,3.920,-7.4,4.000,-10.0
10,8259.0,W,1.171,NAN,4.000,-10.0
10,8270.0,R,3.923,-7.2,4.000,-10.0
10,8360.0,R,3.927,-7.1,4.000,-10.0
10,8450.0,R,3.930,-7.1,4.000,-10.0
10,8540.0,R,3.930,-7.1,4.000,-10.0
10,8630.0,R,3.928,-7.1,4.000,-10.0
10,8720.0,R,3.925,-7.1,4.000,-10.0
10,8771.0,W,3.513,NAN,4.000,-10.0
10,8810.0,R,3.920,-7.0,4.000,-10.0
10,8900.0,R,3.920,-6.9,4.000,-10.0
10,8980.0,R,3.921,-6.7,4.000,-10.0
10,9070.0,R,3.924,-6.6,4.000,-10.0
10,9160.0,R,3.926,-6.6,4.000,-10.0
10,9250.0,R,3.929,-6.8,4.000,-10.0
10,9283.0,W,6.090,NAN,4.000,-10.0
10,9340.0,R,3.932,-6.9,4.000,-10.0
10,9430.0,R,3.935,-7.0,4.000,-10.0
10,9520.0,R,3.937,-7.1,4.000,-10.0
10,9610.0,R,3.940,-7.2,4.000,-10.0
10,9700.0,R,3.940,-7.1,4.000,-10.0
10,9790.0,R,3.939,-7.1,4.000,-10.0
10,9798.0,W,7.026,NAN,4.000,-10.0
10,9870.0,R,3.934,-7.0,4.000,-10.0
10,9960.0,R,3.923,-7.1,4.000,-10.0
10,10050.0,R,3.913,-7.1,4.000,-10.0
10,10140.0,R,3.902,-7.2,4.000,-10.0
10,10218.0,W,4.684,NAN,4.000,-10.0
10,10230.0,R,3.898,-7.2,4.000,-10.0
10,10320.0,R,3.899,-7.1,4.000,-10.0
10,10410.0,R,3.903,-7.1,4.000,-10.0
10,10500.0,R,3.905,-7.0,4.000,-10.0
10,10590.0,R,3.907,-7.0,4.000,-10.0
10,10670.0,R,3.905,-7.0,4.000,-10.0
10,10717.0,W,6.792,NAN,4.000,-10.0
10,10760.0,R,3.901,-7.0,4.000,-10.0
10,10850.0,R,3.896,-7.1,4.000,-10.0
10,10940.0,R,3.894,-7.1,4.000,-10.0
